,InscricaoImobiliaria,Ano,lon,lat
2171318,34243980,2020,-43.54497528599995,-22.86726504799998
2171319,34244384,2020,-43.54497528599995,-22.86726504799998
2171320,34244400,2020,-43.54497528599995,-22.86726504799998
2171321,34244459,2020,-43.54497528599995,-22.86726504799998
2171322,34244475,2020,-43.54497528599995,-22.86726504799998
2171323,34244509,2020,-43.54497528599995,-22.86726504799998
2171324,34244525,2020,-43.54497528599995,-22.86726504799998
2171325,34244616,2020,-43.54497528599995,-22.86726504799998
2171326,34243691,2020,-43.54497528599995,-22.86726504799998
2171327,34243741,2020,-43.54497528599995,-22.86726504799998
2171328,34243758,2020,-43.54497528599995,-22.86726504799998
2171329,34244061,2020,-43.54497528599995,-22.86726504799998
2171330,34244178,2020,-43.54497528599995,-22.86726504799998
2171331,34244210,2020,-43.54497528599995,-22.86726504799998
2171332,34244244,2020,-43.54497528599995,-22.86726504799998
2171333,34244327,2020,-43.54497528599995,-22.86726504799998
2171334,34244343,2020,-43.54497528599995,-22.86726504799998
2171341,34243303,2020,-43.54497528599995,-22.86726504799998
2171342,34243337,2020,-43.54497528599995,-22.86726504799998
2171343,34243782,2020,-43.54497528599995,-22.86726504799998
2171344,34239137,2021,-43.34458259499996,-22.95662186199996
2171345,34239525,2021,-43.34458259499996,-22.95662186199996
2171346,34239558,2021,-43.34458259499996,-22.95662186199996
2171347,34239574,2021,-43.34458259499996,-22.95662186199996
2171348,34239673,2021,-43.34458259499996,-22.95662186199996
2171349,34239822,2021,-43.34458259499996,-22.95662186199996
2171350,34239889,2021,-43.34458259499996,-22.95662186199996
2171351,34240093,2021,-43.34458259499996,-22.95662186199996
2171352,34240176,2021,-43.34458259499996,-22.95662186199996
2171353,34240937,2021,-43.34458259499996,-22.95662186199996
2171354,34240952,2021,-43.34458259499996,-22.95662186199996
2171355,34241588,2021,-43.32356238499995,-22.83949904499997
2171356,34241604,2021,-43.32356238499995,-22.83949904499997
2171357,34241620,2021,-43.32356238499995,-22.83949904499997
2171358,34241653,2021,-43.32356238499995,-22.83949904499997
2171359,34241869,2021,-43.32356238499995,-22.83949904499997
2171360,34242107,2021,-43.32356238499995,-22.83949904499997
2171361,34242156,2021,-43.32356238499995,-22.83949904499997
2171362,34243576,2020,-43.54497528599995,-22.86726504799998
2171363,34243592,2020,-43.54497528599995,-22.86726504799998
2171364,34243725,2020,-43.54497528599995,-22.86726504799998
2171365,34244012,2020,-43.54497528599995,-22.86726504799998
2171366,34244079,2020,-43.54497528599995,-22.86726504799998
2171367,34244111,2020,-43.54497528599995,-22.86726504799998
2171368,34244160,2020,-43.54497528599995,-22.86726504799998
2171369,34244228,2020,-43.54497528599995,-22.86726504799998
2171370,34244277,2020,-43.54497528599995,-22.86726504799998
2171371,34244467,2020,-43.54497528599995,-22.86726504799998
2171372,34244590,2020,-43.54497528599995,-22.86726504799998
2171373,34244608,2020,-43.54497528599995,-22.86726504799998
2171374,34244681,2020,-43.54497528599995,-22.86726504799998
2171375,34244699,2020,-43.54497528599995,-22.86726504799998
2171376,34244715,2020,-43.54497528599995,-22.86726504799998
2171377,34244731,2020,-43.54497528599995,-22.86726504799998
2171378,34245035,2020,-43.54497528599995,-22.86726504799998
2171379,34245308,2020,-43.54497528599995,-22.86726504799998
2171380,34243287,2020,-43.54497528599995,-22.86726504799998
2171381,34243907,2020,-43.54497528599995,-22.86726504799998
2171382,34243964,2020,-43.54497528599995,-22.86726504799998
2171383,34243998,2020,-43.54497528599995,-22.86726504799998
2171384,34244350,2020,-43.54497528599995,-22.86726504799998
2171385,34244434,2020,-43.54497528599995,-22.86726504799998
2171386,34244541,2020,-43.54497528599995,-22.86726504799998
2171387,34244582,2020,-43.54497528599995,-22.86726504799998
2171388,34244657,2020,-43.54497528599995,-22.86726504799998
2171389,34244707,2020,-43.54497528599995,-22.86726504799998
2171390,34244723,2020,-43.54497528599995,-22.86726504799998
2171391,34244798,2020,-43.54497528599995,-22.86726504799998
2171392,34245027,2020,-43.54497528599995,-22.86726504799998
2171393,34245118,2020,-43.54497528599995,-22.86726504799998
2171394,34245209,2020,-43.54497528599995,-22.86726504799998
2171395,34245704,2021,-43.20809429899998,-22.96063339599993
2171396,34245720,2021,-43.20809429899998,-22.96063339599993
2171397,34245779,2021,-43.20809429899998,-22.96063339599993
2171398,34243261,2020,-43.54497528599995,-22.86726504799998
2171399,34243295,2020,-43.54497528599995,-22.86726504799998
2171400,34243329,2020,-43.54497528599995,-22.86726504799998
2171401,34243345,2020,-43.54497528599995,-22.86726504799998
2171402,34243865,2020,-43.54497528599995,-22.86726504799998
2171403,34243899,2020,-43.54497528599995,-22.86726504799998
2171404,34243931,2020,-43.54497528599995,-22.86726504799998
2171405,34244004,2020,-43.54497528599995,-22.86726504799998
2171406,34244483,2020,-43.54497528599995,-22.86726504799998
2171407,34244376,2020,-43.54497528599995,-22.86726504799998
2171408,34244764,2020,-43.54497528599995,-22.86726504799998
2171409,34244814,2020,-43.54497528599995,-22.86726504799998
2171410,34244913,2020,-43.54497528599995,-22.86726504799998
2171411,34244962,2020,-43.54497528599995,-22.86726504799998
2171412,34245282,2020,-43.54497528599995,-22.86726504799998
2171413,34245449,2021,-43.23846845199995,-22.93415313099996
2171414,34245480,2021,-43.23846845199995,-22.93415313099996
2171415,34245548,2021,-43.20809429899998,-22.96063339599993
2171416,34243634,2020,-43.54497528599995,-22.86726504799998
2171417,34244020,2020,-43.54497528599995,-22.86726504799998
2171418,34244103,2020,-43.54497528599995,-22.86726504799998
2171419,34244236,2020,-43.54497528599995,-22.86726504799998
2171420,34244251,2020,-43.54497528599995,-22.86726504799998
2171421,34244285,2020,-43.54497528599995,-22.86726504799998
2171422,34244319,2020,-43.54497528599995,-22.86726504799998
2171423,34244822,2020,-43.54497528599995,-22.86726504799998
2171424,34244921,2020,-43.54497528599995,-22.86726504799998
2171425,34243857,2020,-43.54497528599995,-22.86726504799998
2171426,34243873,2020,-43.54497528599995,-22.86726504799998
2171427,34244046,2020,-43.54497528599995,-22.86726504799998
2171428,34244491,2020,-43.54497528599995,-22.86726504799998
2171429,34244566,2020,-43.54497528599995,-22.86726504799998
2171430,34244632,2020,-43.54497528599995,-22.86726504799998
2171431,34244848,2020,-43.54497528599995,-22.86726504799998
2171432,34245043,2020,-43.54497528599995,-22.86726504799998
2171433,34245050,2020,-43.54497528599995,-22.86726504799998
2171434,34240192,2021,-43.34458259499996,-22.95662186199996
2171435,34240226,2021,-43.34458259499996,-22.95662186199996
2171436,34240242,2021,-43.34458259499996,-22.95662186199996
2171437,34240275,2021,-43.34458259499996,-22.95662186199996
2171438,34240291,2021,-43.34458259499996,-22.95662186199996
2171439,34240390,2021,-43.34458259499996,-22.95662186199996
2171440,34240424,2021,-43.34458259499996,-22.95662186199996
2171441,34240457,2021,-43.34458259499996,-22.95662186199996
2171442,34240861,2021,-43.34458259499996,-22.95662186199996
2171443,34245753,2021,-43.20809429899998,-22.96063339599993
2171444,34245787,2021,-43.20809429899998,-22.96063339599993
2171445,34245837,2020,-43.25426444499993,-22.86160638499996
2171446,34245928,2020,-43.25426444499993,-22.86160638499996
2171447,34245951,2020,-43.25426444499993,-22.86160638499996
2171448,34246280,2021,-43.57178092199996,-22.93906070399993
2171449,34246330,2021,-43.49439002899993,-22.99316077999998
2171450,34246355,2021,-43.49439002899993,-22.99316077999998
2171451,34246371,2021,-43.49439002899993,-22.99316077999998
2171452,34245811,2020,-43.25426444499993,-22.86160638499996
2171453,34245845,2020,-43.25426444499993,-22.86160638499996
2171454,34245902,2020,-43.25426444499993,-22.86160638499996
2171455,34245977,2020,-43.25426444499993,-22.86160638499996
2171456,34245993,2020,-43.25426444499993,-22.86160638499996
2171457,34246272,2021,-43.57178092199996,-22.93906070399993
2171458,34246363,2021,-43.49439002899993,-22.99316077999998
2171461,34244517,2020,-43.54497528599995,-22.86726504799998
2171462,34244574,2020,-43.54497528599995,-22.86726504799998
2171463,34244624,2020,-43.54497528599995,-22.86726504799998
2171464,34244640,2020,-43.54497528599995,-22.86726504799998
2171465,34244665,2020,-43.54497528599995,-22.86726504799998
2171466,34245019,2020,-43.54497528599995,-22.86726504799998
2171467,34245126,2020,-43.54497528599995,-22.86726504799998
2171468,34245142,2020,-43.54497528599995,-22.86726504799998
2171469,34245183,2020,-43.54497528599995,-22.86726504799998
2171470,34245068,2020,-43.54497528599995,-22.86726504799998
2171471,34245084,2020,-43.54497528599995,-22.86726504799998
2171472,34245134,2020,-43.54497528599995,-22.86726504799998
2171473,34245175,2020,-43.54497528599995,-22.86726504799998
2171474,34245241,2020,-43.54497528599995,-22.86726504799998
2171475,34245266,2020,-43.54497528599995,-22.86726504799998
2171476,34245316,2020,-43.54497528599995,-22.86726504799998
2171477,34245654,2021,-43.20809429899998,-22.96063339599993
2171478,34245761,2021,-43.20809429899998,-22.96063339599993
2171479,34244426,2020,-43.54497528599995,-22.86726504799998
2171480,34244780,2020,-43.54497528599995,-22.86726504799998
2171481,34244897,2020,-43.54497528599995,-22.86726504799998
2171482,34244947,2020,-43.54497528599995,-22.86726504799998
2171483,34245381,2021,-43.56904112099994,-22.91197542099997
2171484,34245431,2021,-43.23846845199995,-22.93415313099996
2171485,34245514,2021,-43.23846845199995,-22.93415313099996
2171486,34246165,2020,-43.25426444499993,-22.86160638499996
2171487,34246751,2021,-43.45070680199996,-23.01217605599993
2171488,34240945,2021,-43.34458259499996,-22.95662186199996
2171489,34240978,2021,-43.34458259499996,-22.95662186199996
2171490,34241026,2021,-43.34458259499996,-22.95662186199996
2171491,34241109,2021,-43.34458259499996,-22.95662186199996
2171493,34241513,2020,-43.24523306599997,-22.81324168299994
2171494,34241679,2021,-43.32356238499995,-22.83949904499997
2171495,34241711,2021,-43.32356238499995,-22.83949904499997
2171496,34241729,2021,-43.32356238499995,-22.83949904499997
2171497,34244673,2020,-43.54497528599995,-22.86726504799998
2171498,34245100,2020,-43.54497528599995,-22.86726504799998
2171499,34245159,2020,-43.54497528599995,-22.86726504799998
2171500,34245191,2020,-43.54497528599995,-22.86726504799998
2171501,34245225,2020,-43.54497528599995,-22.86726504799998
2171502,34245670,2021,-43.20809429899998,-22.96063339599993
2171504,34245829,2020,-43.25426444499993,-22.86160638499996
2171505,34245852,2020,-43.25426444499993,-22.86160638499996
2171506,34245233,2020,-43.54497528599995,-22.86726504799998
2171507,34245258,2020,-43.54497528599995,-22.86726504799998
2171508,34245662,2021,-43.20809429899998,-22.96063339599993
2171509,34245696,2021,-43.20809429899998,-22.96063339599993
2171510,34245712,2021,-43.20809429899998,-22.96063339599993
2171511,34245746,2021,-43.20809429899998,-22.96063339599993
2171512,34245860,2020,-43.25426444499993,-22.86160638499996
2171513,34245894,2020,-43.25426444499993,-22.86160638499996
2171514,34245910,2020,-43.25426444499993,-22.86160638499996
2171515,34245944,2020,-43.25426444499993,-22.86160638499996
2171516,34241745,2021,-43.32356238499995,-22.83949904499997
2171517,34242065,2021,-43.32356238499995,-22.83949904499997
2171518,34242081,2021,-43.32356238499995,-22.83949904499997
2171519,34242115,2021,-43.32356238499995,-22.83949904499997
2171520,34242164,2021,-43.32356238499995,-22.83949904499997
2171521,34242214,2021,-43.32356238499995,-22.83949904499997
2171522,34242297,2021,-43.32356238499995,-22.83949904499997
2171523,34242347,2021,-43.32356238499995,-22.83949904499997
2171525,34245886,2020,-43.25426444499993,-22.86160638499996
2171526,34245936,2020,-43.25426444499993,-22.86160638499996
2171528,34246447,2021,-43.46928551699995,-23.02359440299995
2171529,34246470,2021,-43.46928551699995,-23.02359440299995
2171530,34246488,2021,-43.46928551699995,-23.02359440299995
2171531,34246561,2021,-43.46928551699995,-23.02359440299995
2171532,34247015,2021,-43.26352032299997,-22.90045397199998
2171533,34247049,2021,-43.26352032299997,-22.90045397199998
2171534,34247056,2021,-43.26352032299997,-22.90045397199998
2171535,34246454,2021,-43.46928551699995,-23.02359440299995
2171536,34246520,2021,-43.46928551699995,-23.02359440299995
2171537,34246538,2021,-43.46928551699995,-23.02359440299995
2171538,34246579,2021,-43.46928551699995,-23.02359440299995
2171539,34246629,2021,-43.46928551699995,-23.02359440299995
2171540,34246645,2021,-43.46928551699995,-23.02359440299995
2171541,34247031,2021,-43.26352032299997,-22.90045397199998
2171542,34247106,2021,-43.26352032299997,-22.90045397199998
2171543,34247601,2021,-43.26352032299997,-22.90045397199998
2171544,34246462,2021,-43.46928551699995,-23.02359440299995
2171545,34246637,2021,-43.46928551699995,-23.02359440299995
2171546,34247007,2021,-43.26352032299997,-22.90045397199998
2171547,34247155,2021,-43.26352032299997,-22.90045397199998
2171548,34247643,2021,-43.26352032299997,-22.90045397199998
2171549,34247650,2021,-43.26352032299997,-22.90045397199998
2171550,34247718,2021,-43.26352032299997,-22.90045397199998
2171551,34247759,2021,-43.26352032299997,-22.90045397199998
2171552,34247775,2021,-43.26352032299997,-22.90045397199998
2171553,34245563,2021,-43.20809429899998,-22.96063339599993
2171554,34246017,2020,-43.25426444499993,-22.86160638499996
2171555,34246033,2020,-43.25426444499993,-22.86160638499996
2171556,34246116,2020,-43.25426444499993,-22.86160638499996
2171557,34246199,2020,-43.25426444499993,-22.86160638499996
2171558,34246215,2020,-43.25426444499993,-22.86160638499996
2171560,34246769,2021,-43.45070680199996,-23.01217605599993
2171561,34246785,2021,-43.45070680199996,-23.01217605599993
2171562,34246801,2021,-43.45070680199996,-23.01217605599993
2171563,34246322,2021,-43.49439002899993,-22.99316077999998
2171564,34246504,2021,-43.46928551699995,-23.02359440299995
2171565,34246595,2021,-43.46928551699995,-23.02359440299995
2171566,34247072,2021,-43.26352032299997,-22.90045397199998
2171567,34247122,2021,-43.26352032299997,-22.90045397199998
2171568,34247197,2021,-43.26352032299997,-22.90045397199998
2171569,34247247,2021,-43.26352032299997,-22.90045397199998
2171570,34247551,2021,-43.26352032299997,-22.90045397199998
2171571,34247692,2021,-43.26352032299997,-22.90045397199998
2171572,34246819,2021,-43.45070680199996,-23.01217605599993
2171574,34246868,2021,-43.26352032299997,-22.90045397199998
2171575,34246967,2021,-43.26352032299997,-22.90045397199998
2171576,34246983,2021,-43.26352032299997,-22.90045397199998
2171577,34247254,2021,-43.26352032299997,-22.90045397199998
2171578,34247270,2021,-43.26352032299997,-22.90045397199998
2171579,34247304,2021,-43.26352032299997,-22.90045397199998
2171580,34247320,2021,-43.26352032299997,-22.90045397199998
2171581,34245969,2020,-43.25426444499993,-22.86160638499996
2171582,34245985,2020,-43.25426444499993,-22.86160638499996
2171583,34246264,2021,-43.39964977599993,-22.83633593299993
2171585,34246421,2021,-43.46928551699995,-23.02359440299995
2171586,34246439,2021,-43.46928551699995,-23.02359440299995
2171587,34246512,2021,-43.46928551699995,-23.02359440299995
2171588,34246587,2021,-43.46928551699995,-23.02359440299995
2171589,34246603,2021,-43.46928551699995,-23.02359440299995
2171597,34243519,2020,-43.54497528599995,-22.86726504799998
2171598,34243568,2020,-43.54497528599995,-22.86726504799998
2171599,34245274,2020,-43.54497528599995,-22.86726504799998
2171600,34245324,2020,-43.54497528599995,-22.86726504799998
2171601,34245589,2021,-43.20809429899998,-22.96063339599993
2171602,34245621,2021,-43.20809429899998,-22.96063339599993
2171603,34245738,2021,-43.20809429899998,-22.96063339599993
2171604,34246058,2020,-43.25426444499993,-22.86160638499996
2171605,34246090,2020,-43.25426444499993,-22.86160638499996
2171606,34246173,2020,-43.25426444499993,-22.86160638499996
2171607,34246256,2021,-43.39964977599993,-22.83633593299993
2171608,34247163,2021,-43.26352032299997,-22.90045397199998
2171609,34247213,2021,-43.26352032299997,-22.90045397199998
2171610,34247288,2021,-43.26352032299997,-22.90045397199998
2171611,34247676,2021,-43.26352032299997,-22.90045397199998
2171612,34247742,2021,-43.26352032299997,-22.90045397199998
2171613,34247767,2021,-43.26352032299997,-22.90045397199998
2171614,34247783,2021,-43.26352032299997,-22.90045397199998
2171615,34247817,2021,-43.26352032299997,-22.90045397199998
2171616,34247833,2021,-43.26352032299997,-22.90045397199998
2171617,34242172,2021,-43.32356238499995,-22.83949904499997
2171618,34242305,2021,-43.32356238499995,-22.83949904499997
2171619,34242321,2021,-43.32356238499995,-22.83949904499997
2171626,34246835,2021,-43.45070680199996,-23.01217605599993
2171627,34246884,2021,-43.26352032299997,-22.90045397199998
2171628,34246918,2021,-43.26352032299997,-22.90045397199998
2171629,34247221,2021,-43.26352032299997,-22.90045397199998
2171630,34247387,2021,-43.26352032299997,-22.90045397199998
2171631,34247452,2021,-43.26352032299997,-22.90045397199998
2171632,34247569,2021,-43.26352032299997,-22.90045397199998
2171633,34247973,2021,-43.26352032299997,-22.90045397199998
2171634,34248005,2021,-43.26352032299997,-22.90045397199998
2171635,34246991,2021,-43.26352032299997,-22.90045397199998
2171636,34247064,2021,-43.26352032299997,-22.90045397199998
2171637,34247114,2021,-43.26352032299997,-22.90045397199998
2171638,34247130,2021,-43.26352032299997,-22.90045397199998
2171639,34247148,2021,-43.26352032299997,-22.90045397199998
2171640,34247171,2021,-43.26352032299997,-22.90045397199998
2171641,34247189,2021,-43.26352032299997,-22.90045397199998
2171642,34247239,2021,-43.26352032299997,-22.90045397199998
2171643,34247700,2021,-43.26352032299997,-22.90045397199998
2171644,34246611,2021,-43.46928551699995,-23.02359440299995
2171645,34246660,2021,-43.46928551699995,-23.02359440299995
2171647,34246777,2021,-43.45070680199996,-23.01217605599993
2171648,34246827,2021,-43.45070680199996,-23.01217605599993
2171650,34246942,2021,-43.26352032299997,-22.90045397199998
2171651,34247262,2021,-43.26352032299997,-22.90045397199998
2171652,34247346,2021,-43.26352032299997,-22.90045397199998
2171653,34243600,2020,-43.54497528599995,-22.86726504799998
2171654,34243618,2020,-43.54497528599995,-22.86726504799998
2171655,34243683,2020,-43.54497528599995,-22.86726504799998
2171656,34243717,2020,-43.54497528599995,-22.86726504799998
2171657,34243766,2020,-43.54497528599995,-22.86726504799998
2171658,34243816,2020,-43.54497528599995,-22.86726504799998
2171659,34244053,2020,-43.54497528599995,-22.86726504799998
2171660,34244087,2020,-43.54497528599995,-22.86726504799998
2171661,34244186,2020,-43.54497528599995,-22.86726504799998
2171663,34243360,2020,-43.54497528599995,-22.86726504799998
2171664,34243410,2020,-43.54497528599995,-22.86726504799998
2171665,34243444,2020,-43.54497528599995,-22.86726504799998
2171666,34243477,2020,-43.54497528599995,-22.86726504799998
2171667,34243493,2020,-43.54497528599995,-22.86726504799998
2171668,34243527,2020,-43.54497528599995,-22.86726504799998
2171669,34243543,2020,-43.54497528599995,-22.86726504799998
2171670,34243659,2020,-43.54497528599995,-22.86726504799998
2171671,34244202,2020,-43.54497528599995,-22.86726504799998
2171672,34244269,2020,-43.54497528599995,-22.86726504799998
2171673,34244301,2020,-43.54497528599995,-22.86726504799998
2171674,34244335,2020,-43.54497528599995,-22.86726504799998
2171675,34244756,2020,-43.54497528599995,-22.86726504799998
2171676,34244772,2020,-43.54497528599995,-22.86726504799998
2171677,34244905,2020,-43.54497528599995,-22.86726504799998
2171678,34244939,2020,-43.54497528599995,-22.86726504799998
2171679,34244954,2020,-43.54497528599995,-22.86726504799998
2171680,34247726,2021,-43.26352032299997,-22.90045397199998
2171681,34247874,2021,-43.26352032299997,-22.90045397199998
2171682,34247908,2021,-43.26352032299997,-22.90045397199998
2171683,34243675,2020,-43.54497528599995,-22.86726504799998
2171684,34243709,2020,-43.54497528599995,-22.86726504799998
2171685,34243808,2020,-43.54497528599995,-22.86726504799998
2171686,34244095,2020,-43.54497528599995,-22.86726504799998
2171687,34244129,2020,-43.54497528599995,-22.86726504799998
2171688,34244145,2020,-43.54497528599995,-22.86726504799998
2171689,34244194,2020,-43.54497528599995,-22.86726504799998
2171690,34244293,2020,-43.54497528599995,-22.86726504799998
2171691,34244830,2020,-43.54497528599995,-22.86726504799998
2171692,34245290,2020,-43.54497528599995,-22.86726504799998
2171693,34245357,2021,-43.56904112099994,-22.91197542099997
2171694,34245506,2021,-43.23846845199995,-22.93415313099996
2171695,34245522,2021,-43.23846845199995,-22.93415313099996
2171696,34245555,2021,-43.20809429899998,-22.96063339599993
2171697,34245571,2021,-43.20809429899998,-22.96063339599993
2171698,34245605,2021,-43.20809429899998,-22.96063339599993
2171699,34246041,2020,-43.25426444499993,-22.86160638499996
2171700,34246140,2020,-43.25426444499993,-22.86160638499996
2171701,34246157,2020,-43.25426444499993,-22.86160638499996
2171702,34244863,2020,-43.54497528599995,-22.86726504799998
2171703,34244996,2020,-43.54497528599995,-22.86726504799998
2171704,34245332,2020,-43.54497528599995,-22.86726504799998
2171705,34245365,2021,-43.56904112099994,-22.91197542099997
2171706,34245399,2021,-43.56904112099994,-22.91197542099997
2171708,34245464,2021,-43.23846845199995,-22.93415313099996
2171709,34245498,2021,-43.23846845199995,-22.93415313099996
2171710,34245530,2021,-43.23846845199995,-22.93415313099996
2171711,34246207,2020,-43.25426444499993,-22.86160638499996
2171712,34246223,2020,-43.25426444499993,-22.86160638499996
2171715,34246793,2021,-43.45070680199996,-23.01217605599993
2171716,34246876,2021,-43.26352032299997,-22.90045397199998
2171717,34246926,2021,-43.26352032299997,-22.90045397199998
2171718,34246959,2021,-43.26352032299997,-22.90045397199998
2171719,34247296,2021,-43.26352032299997,-22.90045397199998
2171720,34245597,2021,-43.20809429899998,-22.96063339599993
2171721,34245613,2021,-43.20809429899998,-22.96063339599993
2171722,34245647,2021,-43.20809429899998,-22.96063339599993
2171723,34246066,2020,-43.25426444499993,-22.86160638499996
2171724,34246082,2020,-43.25426444499993,-22.86160638499996
2171725,34246132,2020,-43.25426444499993,-22.86160638499996
2171726,34246181,2020,-43.25426444499993,-22.86160638499996
2171727,34246231,2021,-43.39887918299996,-22.83594403599994
2171728,34246249,2021,-43.39887918299996,-22.83594403599994
2171729,34246298,2021,-43.57178092199996,-22.93906070399993
2171730,34246348,2021,-43.49439002899993,-22.99316077999998
2171731,34246652,2021,-43.46928551699995,-23.02359440299995
2171734,34246900,2021,-43.26352032299997,-22.90045397199998
2171735,34246934,2021,-43.26352032299997,-22.90045397199998
2171736,34247353,2021,-43.26352032299997,-22.90045397199998
2171737,34247486,2021,-43.26352032299997,-22.90045397199998
2171738,34247635,2021,-43.26352032299997,-22.90045397199998
2171739,34247338,2021,-43.26352032299997,-22.90045397199998
2171740,34247403,2021,-43.26352032299997,-22.90045397199998
2171741,34247437,2021,-43.26352032299997,-22.90045397199998
2171742,34247502,2021,-43.26352032299997,-22.90045397199998
2171743,34247536,2021,-43.26352032299997,-22.90045397199998
2171744,34247585,2021,-43.26352032299997,-22.90045397199998
2171745,34247619,2021,-43.26352032299997,-22.90045397199998
2171746,34247858,2021,-43.26352032299997,-22.90045397199998
2171747,34247791,2021,-43.26352032299997,-22.90045397199998
2171748,34247809,2021,-43.26352032299997,-22.90045397199998
2171749,34247866,2021,-43.26352032299997,-22.90045397199998
2171750,34247916,2021,-43.26352032299997,-22.90045397199998
2171751,34247932,2021,-43.26352032299997,-22.90045397199998
2171752,34247957,2021,-43.26352032299997,-22.90045397199998
2171753,34247890,2021,-43.26352032299997,-22.90045397199998
2171754,34247924,2021,-43.26352032299997,-22.90045397199998
2171755,34247940,2021,-43.26352032299997,-22.90045397199998
2171756,34247965,2021,-43.26352032299997,-22.90045397199998
2171757,34247999,2021,-43.26352032299997,-22.90045397199998
2171758,34247841,2021,-43.26352032299997,-22.90045397199998
2171759,34248161,2021,-43.26352032299997,-22.90045397199998
2171760,34248039,2021,-43.26352032299997,-22.90045397199998
2171761,34248054,2021,-43.26352032299997,-22.90045397199998
2171762,34248088,2021,-43.26352032299997,-22.90045397199998
2171763,34248104,2021,-43.26352032299997,-22.90045397199998
2171764,34248120,2021,-43.26352032299997,-22.90045397199998
2171765,34248138,2021,-43.26352032299997,-22.90045397199998
2171766,34248153,2021,-43.26352032299997,-22.90045397199998
2171767,34247379,2021,-43.26352032299997,-22.90045397199998
2171768,34247510,2021,-43.26352032299997,-22.90045397199998
2171769,34247627,2021,-43.26352032299997,-22.90045397199998
2171770,34248062,2021,-43.26352032299997,-22.90045397199998
2171771,34248096,2021,-43.26352032299997,-22.90045397199998
2171772,34248146,2021,-43.26352032299997,-22.90045397199998
2171773,34247361,2021,-43.26352032299997,-22.90045397199998
2171774,34247411,2021,-43.26352032299997,-22.90045397199998
2171775,34247429,2021,-43.26352032299997,-22.90045397199998
2171776,34247478,2021,-43.26352032299997,-22.90045397199998
2171777,34247494,2021,-43.26352032299997,-22.90045397199998
2171778,34247544,2021,-43.26352032299997,-22.90045397199998
2171779,34248112,2021,-43.26352032299997,-22.90045397199998
2171780,34248021,2021,-43.26352032299997,-22.90045397199998
2171781,34248070,2021,-43.26352032299997,-22.90045397199998
2171782,34243279,2020,-43.54497528599995,-22.86726504799998
2171783,34243386,2020,-43.54497528599995,-22.86726504799998
2171784,34243840,2020,-43.54497528599995,-22.86726504799998
2171785,34243915,2020,-43.54497528599995,-22.86726504799998
2171786,34243949,2020,-43.54497528599995,-22.86726504799998
2171788,34205310,2021,-43.17616170299993,-22.92457123199995
2171789,34205351,2021,-43.17616170299993,-22.92457123199995
2171790,34205419,2021,-43.17616170299993,-22.92457123199995
2171791,34205542,2021,-43.17616170299993,-22.92457123199995
2171792,34205617,2021,-43.62699694199995,-22.99528382699998
2171793,34205708,2021,-43.62699694199995,-22.99528382699998
2171810,34205260,2021,-43.17616170299993,-22.92457123199995
2171811,34205385,2021,-43.17616170299993,-22.92457123199995
2171813,34205377,2021,-43.17616170299993,-22.92457123199995
2171814,34205468,2021,-43.17616170299993,-22.92457123199995
2171815,34205484,2021,-43.17616170299993,-22.92457123199995
2171816,34205518,2021,-43.17616170299993,-22.92457123199995
2171817,34205559,2021,-43.17616170299993,-22.92457123199995
2171819,34205625,2021,-43.62699694199995,-22.99528382699998
2171821,34204677,2021,-43.59672309599995,-22.89536572599997
2171822,34204776,2021,-43.59672309599995,-22.89536572599997
2171827,34205211,2021,-43.17616170299993,-22.92457123199995
2171828,34205245,2021,-43.17616170299993,-22.92457123199995
2171829,34205344,2021,-43.17616170299993,-22.92457123199995
2171836,34200790,2021,-43.61535182199998,-22.91824511099998
2171837,34200824,2021,-43.61535182199998,-22.91824511099998
2171838,34200840,2021,-43.61535182199998,-22.91824511099998
2171839,34206870,2021,-43.31283007599995,-22.82325411799997
2171840,34206920,2021,-43.31283007599995,-22.82325411799997
2171841,34206979,2021,-43.31283007599995,-22.82325411799997
2171842,34206995,2021,-43.31283007599995,-22.82325411799997
2171843,34207290,2021,-43.31283007599995,-22.82325411799997
2171844,34207324,2021,-43.31283007599995,-22.82325411799997
2171845,34207365,2021,-43.31283007599995,-22.82325411799997
2171846,34207472,2021,-43.31283007599995,-22.82325411799997
2171847,34207506,2021,-43.31283007599995,-22.82325411799997
2171848,34207183,2021,-43.31283007599995,-22.82325411799997
2171849,34207670,2021,-43.31283007599995,-22.82325411799997
2171850,34207787,2021,-43.31283007599995,-22.82325411799997
2171851,34207837,2021,-43.31283007599995,-22.82325411799997
2171852,34207852,2021,-43.31283007599995,-22.82325411799997
2171853,34207902,2021,-43.31283007599995,-22.82325411799997
2171854,34207936,2021,-43.31283007599995,-22.82325411799997
2171855,34208355,2021,-43.31283007599995,-22.82325411799997
2171856,34208421,2021,-43.31283007599995,-22.82325411799997
2171857,34206094,2021,-43.31283007599995,-22.82325411799997
2171858,34206169,2021,-43.31283007599995,-22.82325411799997
2171859,34206185,2021,-43.31283007599995,-22.82325411799997
2171860,34206664,2021,-43.31283007599995,-22.82325411799997
2171861,34206821,2021,-43.31283007599995,-22.82325411799997
2171862,34206862,2021,-43.31283007599995,-22.82325411799997
2171863,34206896,2021,-43.31283007599995,-22.82325411799997
2171864,34206912,2021,-43.31283007599995,-22.82325411799997
